"participant","condsFile","order","trial","nTrip","totalListTime","meanListTime","totalShelfTime","meanShelfTime","totalTime","totalCorrect","meanCorrect","meanCorBefInc","totalInCorrect","meanIncorrect","maxCorrect","maxIncorrect","totalClickeds","meanclickeds","meanMU","datetime","Gender","Parent_reported_age","Grade","Ethnicity","Race","screen_use_days","screen_use_hour","screen_purpose","colorblindness","screen_age_started","intervention","languages","birthday.x","birthday.y","age","date","months","days","agebin"
68,"oneShot3.2","D",3,1,2.10384448012337,2.10384448012337,27.3781645004638,27.3781645004638,29.4820089805871,5,5,1,5,5,5,5,10,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/20/17",6.8,"4/5/24",80,16,"74.1-83.99"
68,"oneShotClosing","D",1,1,9.24473438039422,9.24473438039422,32.5475777005777,32.5475777005777,41.7923120809719,4,4,2,6,6,4,6,10,10,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/20/17",6.8,"4/5/24",80,16,"74.1-83.99"
71,"longDelay","B",1,5,32.2365167401731,6.44730334803462,37.5248898807913,7.50497797615826,69.7614066209644,7,1.4,1.4,2,0.4,3,1,9,1.8,1,"4/12/2024 9:46:49","Female",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","2","Yes - speech (expressive, articulation)","No","10/7/2019","10/7/19",4.5,"4/12/24",53,26,"54.0-64.0"
71,"longDelay","B",2,2,9.98186230007559,4.9909311500378,21.7583875400014,10.8791937700007,31.740249840077,6,3,1,5,2.5,5,5,11,5.5,0.5,"4/12/2024 9:46:49","Female",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","2","Yes - speech (expressive, articulation)","No","10/7/2019","10/7/19",4.5,"4/12/24",53,26,"54.0-64.0"
71,"longDelay","B",3,1,4.41555524012074,4.41555524012074,17.5175546999089,17.5175546999089,21.9331099400297,7,7,5,3,3,7,3,10,10,4,"4/12/2024 9:46:49","Female",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","2","Yes - speech (expressive, articulation)","No","10/7/2019","10/7/19",4.5,"4/12/24",53,26,"54.0-64.0"
71,"longDelayClosing","B",1,1,1.90172763960436,1.90172763960436,11.9870303599164,11.9870303599164,13.8887579995207,4,4,1,6,6,4,6,10,10,-2,"4/12/2024 9:46:49","Female",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","2","Yes - speech (expressive, articulation)","No","10/7/2019","10/7/19",4.5,"4/12/24",53,26,"54.0-64.0"
71,"noDelay","B",1,6,24.87284055911,4.14547342651834,39.9556047008373,6.65926745013955,64.8284452599473,6,1,1,0,0,1,0,6,1,1,"4/12/2024 9:46:49","Female",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","2","Yes - speech (expressive, articulation)","No","10/7/2019","10/7/19",4.5,"4/12/24",53,26,"54.0-64.0"
71,"noDelay","B",2,5,22.5141970799305,4.50283941598609,58.5636473800987,11.7127294760197,81.0778444600292,8,1.6,1.2,6,1.2,3,3,14,2.8,0.4,"4/12/2024 9:46:49","Female",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","2","Yes - speech (expressive, articulation)","No","10/7/2019","10/7/19",4.5,"4/12/24",53,26,"54.0-64.0"
71,"noDelay","B",3,3,17.3464960595593,5.78216535318643,32.2606114000082,10.7535371333361,49.6071074595675,7,2.33333333333333,2.33333333333333,1,0.333333333333333,4,1,8,2.66666666666667,2,"4/12/2024 9:46:49","Female",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","2","Yes - speech (expressive, articulation)","No","10/7/2019","10/7/19",4.5,"4/12/24",53,26,"54.0-64.0"
71,"noDelayClosing","B",1,1,4.73137921933085,4.73137921933085,21.5333600598387,21.5333600598387,26.2647392791696,7,7,1,3,3,7,3,10,10,4,"4/12/2024 9:46:49","Female",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","2","Yes - speech (expressive, articulation)","No","10/7/2019","10/7/19",4.5,"4/12/24",53,26,"54.0-64.0"
71,"oneShot3.2","B",1,1,1.85875598015264,1.85875598015264,22.187668400351,22.187668400351,24.0464243805036,5,5,1,4,4,5,4,9,9,1,"4/12/2024 9:46:49","Female",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","2","Yes - speech (expressive, articulation)","No","10/7/2019","10/7/19",4.5,"4/12/24",53,26,"54.0-64.0"
71,"oneShot3.2","B",2,1,2.8050639196299,2.8050639196299,20.1456206399016,20.1456206399016,22.9506845595315,6,6,3,4,4,6,4,10,10,2,"4/12/2024 9:46:49","Female",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","2","Yes - speech (expressive, articulation)","No","10/7/2019","10/7/19",4.5,"4/12/24",53,26,"54.0-64.0"
71,"oneShot3.2","B",3,1,3.09023601934314,3.09023601934314,17.3413404002786,17.3413404002786,20.4315764196217,3,3,0,7,7,3,7,10,10,-4,"4/12/2024 9:46:49","Female",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","2","Yes - speech (expressive, articulation)","No","10/7/2019","10/7/19",4.5,"4/12/24",53,26,"54.0-64.0"
71,"oneShotClosing","B",1,1,1.51402518060058,1.51402518060058,13.1822214596905,13.1822214596905,14.6962466402911,7,7,3,3,3,7,3,10,10,4,"4/12/2024 9:46:49","Female",4.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","2","Yes - speech (expressive, articulation)","No","10/7/2019","10/7/19",4.5,"4/12/24",53,26,"54.0-64.0"
72,"longDelay","D",1,3,18.2129337899387,6.07097792997956,31.1420959597453,10.3806986532484,49.355029749684,7,2.33333333333333,2.33333333333333,1,0.333333333333333,3,1,8,2.66666666666667,2,"4/12/2024 10:46:53","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","0-1 hour","playing games, watching videos","No","3","No","No","3/31/2019","3/31/19",5,"4/12/24",60,12,"54.0-64.0"
72,"longDelay","D",2,2,11.3401402193122,5.67007010965608,42.7980062989518,21.3990031494759,54.138146518264,6,3,1.5,7,3.5,4,6,13,6.5,-0.5,"4/12/2024 10:46:53","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","0-1 hour","playing games, watching videos","No","3","No","No","3/31/2019","3/31/19",5,"4/12/24",60,12,"54.0-64.0"
72,"longDelay","D",3,2,8.19543704995885,4.09771852497943,33.8881770293228,16.9440885146614,42.0836140792817,6,3,1.5,7,3.5,4,6,13,6.5,-0.5,"4/12/2024 10:46:53","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","0-1 hour","playing games, watching videos","No","3","No","No","3/31/2019","3/31/19",5,"4/12/24",60,12,"54.0-64.0"
72,"longDelayClosing","D",1,1,5.03244506986812,5.03244506986812,20.3222901700065,20.3222901700065,25.3547352398746,8,8,7,2,2,8,2,10,10,6,"4/12/2024 10:46:53","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","0-1 hour","playing games, watching videos","No","3","No","No","3/31/2019","3/31/19",5,"4/12/24",60,12,"54.0-64.0"
72,"noDelay","D",1,2,18.1480136094615,9.07400680473074,34.2113666399382,17.1056833199691,52.3593802493997,7,3.5,3.5,3,1.5,7,3,10,5,2,"4/12/2024 10:46:53","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","0-1 hour","playing games, watching videos","No","3","No","No","3/31/2019","3/31/19",5,"4/12/24",60,12,"54.0-64.0"
72,"noDelay","D",2,1,7.31431170972064,7.31431170972064,27.3079054094851,27.3079054094851,34.6222171192057,6,6,2,4,4,6,4,10,10,2,"4/12/2024 10:46:53","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","0-1 hour","playing games, watching videos","No","3","No","No","3/31/2019","3/31/19",5,"4/12/24",60,12,"54.0-64.0"
72,"noDelay","D",3,2,6.9604265592061,3.48021327960305,42.2352341697551,21.1176170848776,49.1956607289612,7,3.5,1.5,5,2.5,5,5,12,6,1,"4/12/2024 10:46:53","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","0-1 hour","playing games, watching videos","No","3","No","No","3/31/2019","3/31/19",5,"4/12/24",60,12,"54.0-64.0"
72,"noDelayClosing","D",1,1,5.40686983987689,5.40686983987689,16.2248845999129,16.2248845999129,21.6317544397898,4,4,1,6,6,4,6,10,10,-2,"4/12/2024 10:46:53","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","0-1 hour","playing games, watching videos","No","3","No","No","3/31/2019","3/31/19",5,"4/12/24",60,12,"54.0-64.0"
72,"oneShot3.2","D",1,1,2.62502641044557,2.62502641044557,8.86454139975831,8.86454139975831,11.4895678102039,2,2,2,0,0,2,0,2,2,2,"4/12/2024 10:46:53","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","0-1 hour","playing games, watching videos","No","3","No","No","3/31/2019","3/31/19",5,"4/12/24",60,12,"54.0-64.0"
72,"oneShot3.2","D",2,1,2.78558803955093,2.78558803955093,19.791306999512,19.791306999512,22.5768950390629,4,4,2,5,5,4,5,9,9,-1,"4/12/2024 10:46:53","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","0-1 hour","playing games, watching videos","No","3","No","No","3/31/2019","3/31/19",5,"4/12/24",60,12,"54.0-64.0"
72,"oneShot3.2","D",3,1,2.76204593991861,2.76204593991861,20.0466923299246,20.0466923299246,22.8087382698432,3,3,0,7,7,3,7,10,10,-4,"4/12/2024 10:46:53","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","0-1 hour","playing games, watching videos","No","3","No","No","3/31/2019","3/31/19",5,"4/12/24",60,12,"54.0-64.0"
72,"oneShotClosing","D",1,1,1.6833226098679,1.6833226098679,15.6322702998295,15.6322702998295,17.3155929096974,8,8,4,2,2,8,2,10,10,6,"4/12/2024 10:46:53","Male",5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","White","everyday","0-1 hour","playing games, watching videos","No","3","No","No","3/31/2019","3/31/19",5,"4/12/24",60,12,"54.0-64.0"
73,"longDelay","B",1,6,17.8686543991789,2.97810906652982,48.8977585295215,8.14962642158692,66.7664129287004,6,1,1,2,0.333333333333333,2,1,8,1.33333333333333,0.666666666666667,"4/12/2024 11:40:43","Female",6,"Kindergarten","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","2 years ","No","Yes. French ","2/28/2018","2/28/18",6.1,"4/12/24",73,15,"64.1-74.0"
73,"longDelay","B",2,5,20.8158059599809,4.16316119199619,30.3766941307113,6.07533882614225,51.1925000906922,6,1.2,1.2,1,0.2,2,1,7,1.4,1,"4/12/2024 11:40:43","Female",6,"Kindergarten","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","2 years ","No","Yes. French ","2/28/2018","2/28/18",6.1,"4/12/24",73,15,"64.1-74.0"
73,"longDelay","B",3,4,14.3407390089706,3.58518475224264,31.0995031106286,7.77487577765714,45.4402421195991,6,1.5,1.25,1,0.25,2,1,7,1.75,1.25,"4/12/2024 11:40:43","Female",6,"Kindergarten","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","2 years ","No","Yes. French ","2/28/2018","2/28/18",6.1,"4/12/24",73,15,"64.1-74.0"
73,"longDelayClosing","B",1,1,2.16335600987077,2.16335600987077,10.67167850025,10.67167850025,12.8350345101207,8,8,2,2,2,8,2,10,10,6,"4/12/2024 11:40:43","Female",6,"Kindergarten","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","2 years ","No","Yes. French ","2/28/2018","2/28/18",6.1,"4/12/24",73,15,"64.1-74.0"
73,"noDelay","B",1,4,12.6746988408267,3.16867471020669,44.7583181089722,11.189579527243,57.4330169497989,7,1.75,1.75,2,0.5,3,1,9,2.25,1.25,"4/12/2024 11:40:43","Female",6,"Kindergarten","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","2 years ","No","Yes. French ","2/28/2018","2/28/18",6.1,"4/12/24",73,15,"64.1-74.0"
73,"noDelay","B",2,4,9.14924790989608,2.28731197747402,25.607537499629,6.40188437490724,34.756785409525,6,1.5,1.5,0,0,2,0,6,1.5,1.5,"4/12/2024 11:40:43","Female",6,"Kindergarten","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","2 years ","No","Yes. French ","2/28/2018","2/28/18",6.1,"4/12/24",73,15,"64.1-74.0"
73,"noDelay","B",3,4,9.72695354092866,2.43173838523217,32.0655492395163,8.01638730987906,41.7925027804449,7,1.75,1.75,3,0.75,2,2,10,2.5,1,"4/12/2024 11:40:43","Female",6,"Kindergarten","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","2 years ","No","Yes. French ","2/28/2018","2/28/18",6.1,"4/12/24",73,15,"64.1-74.0"
73,"noDelayClosing","B",1,1,3.43902342999354,3.43902342999354,12.082012000028,12.082012000028,15.5210354300216,4,4,1,6,6,4,6,10,10,-2,"4/12/2024 11:40:43","Female",6,"Kindergarten","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","2 years ","No","Yes. French ","2/28/2018","2/28/18",6.1,"4/12/24",73,15,"64.1-74.0"
73,"oneShot3.2","B",1,1,2.28863472957164,2.28863472957164,4.67880549980327,4.67880549980327,6.96744022937492,2,2,2,0,0,2,0,2,2,2,"4/12/2024 11:40:43","Female",6,"Kindergarten","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","2 years ","No","Yes. French ","2/28/2018","2/28/18",6.1,"4/12/24",73,15,"64.1-74.0"
73,"oneShot3.2","B",2,1,2.46268401993439,2.46268401993439,7.55042518954724,7.55042518954724,10.0131092094816,2,2,2,0,0,2,0,2,2,2,"4/12/2024 11:40:43","Female",6,"Kindergarten","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","2 years ","No","Yes. French ","2/28/2018","2/28/18",6.1,"4/12/24",73,15,"64.1-74.0"
73,"oneShot3.2","B",3,1,2.50592321995646,2.50592321995646,7.24457750003785,7.24457750003785,9.75050071999431,1,1,1,0,0,1,0,1,1,1,"4/12/2024 11:40:43","Female",6,"Kindergarten","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","2 years ","No","Yes. French ","2/28/2018","2/28/18",6.1,"4/12/24",73,15,"64.1-74.0"
73,"oneShotClosing","B",1,1,1.46439252048731,1.46439252048731,19.7180147897452,19.7180147897452,21.1824073102325,4,4,1,6,6,4,6,10,10,-2,"4/12/2024 11:40:43","Female",6,"Kindergarten","Not Hispanic or Latino","White","1-2 days","0-1 hour","watching videos","No","2 years ","No","Yes. French ","2/28/2018","2/28/18",6.1,"4/12/24",73,15,"64.1-74.0"
75,"longDelay","D",1,4,20.275790120475,5.06894753011875,83.1675161607563,20.7918790401891,103.443306281231,6,1.5,1.5,3,0.75,2,2,9,2.25,0.75,"4/12/2024 13:34:21","Female",5.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","Asian, White","none","0","my child does not use a touchscreen device","No","Did at age 3 then we stopped at age 4","Yes, micropreemie had EI birth-3; has spastic diplegia CP","No","9/14/2018","9/14/18",5.6,"4/12/24",66,29,"64.1-74.0"
75,"longDelay","D",2,2,9.16759395925328,4.58379697962664,68.8533618007787,34.4266809003893,78.0209557600319,6,3,3,5,2.5,5,5,11,5.5,0.5,"4/12/2024 13:34:21","Female",5.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","Asian, White","none","0","my child does not use a touchscreen device","No","Did at age 3 then we stopped at age 4","Yes, micropreemie had EI birth-3; has spastic diplegia CP","No","9/14/2018","9/14/18",5.6,"4/12/24",66,29,"64.1-74.0"
75,"longDelay","D",3,2,7.04043700033799,3.52021850016899,51.8882898809388,25.9441449404694,58.9287268812768,8,4,1,3,1.5,7,3,11,5.5,2.5,"4/12/2024 13:34:21","Female",5.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","Asian, White","none","0","my child does not use a touchscreen device","No","Did at age 3 then we stopped at age 4","Yes, micropreemie had EI birth-3; has spastic diplegia CP","No","9/14/2018","9/14/18",5.6,"4/12/24",66,29,"64.1-74.0"
75,"longDelayClosing","D",1,1,4.41504913987592,4.41504913987592,18.2043325002305,18.2043325002305,22.6193816401064,7,7,2,3,3,7,3,10,10,4,"4/12/2024 13:34:21","Female",5.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","Asian, White","none","0","my child does not use a touchscreen device","No","Did at age 3 then we stopped at age 4","Yes, micropreemie had EI birth-3; has spastic diplegia CP","No","9/14/2018","9/14/18",5.6,"4/12/24",66,29,"64.1-74.0"
75,"noDelay","D",1,2,8.29652104061097,4.14826052030548,38.8206835612655,19.4103417806327,47.1172046018764,8,4,2,9,4.5,5,5,17,8.5,-0.5,"4/12/2024 13:34:21","Female",5.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","Asian, White","none","0","my child does not use a touchscreen device","No","Did at age 3 then we stopped at age 4","Yes, micropreemie had EI birth-3; has spastic diplegia CP","No","9/14/2018","9/14/18",5.6,"4/12/24",66,29,"64.1-74.0"
75,"noDelay","D",2,1,3.38192418077961,3.38192418077961,16.022330920212,16.022330920212,19.4042551009916,6,6,1,4,4,6,4,10,10,2,"4/12/2024 13:34:21","Female",5.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","Asian, White","none","0","my child does not use a touchscreen device","No","Did at age 3 then we stopped at age 4","Yes, micropreemie had EI birth-3; has spastic diplegia CP","No","9/14/2018","9/14/18",5.6,"4/12/24",66,29,"64.1-74.0"
75,"noDelay","D",3,2,7.70168268028647,3.85084134014323,20.2180549609475,10.1090274804737,27.919737641234,6,3,1,6,3,4,6,12,6,2.22044604925031e-16,"4/12/2024 13:34:21","Female",5.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","Asian, White","none","0","my child does not use a touchscreen device","No","Did at age 3 then we stopped at age 4","Yes, micropreemie had EI birth-3; has spastic diplegia CP","No","9/14/2018","9/14/18",5.6,"4/12/24",66,29,"64.1-74.0"
75,"noDelayClosing","D",1,1,2.98373162047938,2.98373162047938,14.0140135004185,14.0140135004185,16.9977451208979,7,7,2,3,3,7,3,10,10,4,"4/12/2024 13:34:21","Female",5.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","Asian, White","none","0","my child does not use a touchscreen device","No","Did at age 3 then we stopped at age 4","Yes, micropreemie had EI birth-3; has spastic diplegia CP","No","9/14/2018","9/14/18",5.6,"4/12/24",66,29,"64.1-74.0"
75,"oneShot3.2","D",1,1,2.61426868010312,2.61426868010312,12.7148386603221,12.7148386603221,15.3291073404253,7,7,2,3,3,7,3,10,10,4,"4/12/2024 13:34:21","Female",5.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","Asian, White","none","0","my child does not use a touchscreen device","No","Did at age 3 then we stopped at age 4","Yes, micropreemie had EI birth-3; has spastic diplegia CP","No","9/14/2018","9/14/18",5.6,"4/12/24",66,29,"64.1-74.0"
75,"oneShot3.2","D",2,1,1.98222628002986,1.98222628002986,11.5485881003551,11.5485881003551,13.530814380385,7,7,2,3,3,7,3,10,10,4,"4/12/2024 13:34:21","Female",5.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","Asian, White","none","0","my child does not use a touchscreen device","No","Did at age 3 then we stopped at age 4","Yes, micropreemie had EI birth-3; has spastic diplegia CP","No","9/14/2018","9/14/18",5.6,"4/12/24",66,29,"64.1-74.0"
75,"oneShot3.2","D",3,1,1.45002388069406,1.45002388069406,10.5295548602007,10.5295548602007,11.9795787408948,6,6,0,4,4,6,4,10,10,2,"4/12/2024 13:34:21","Female",5.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","Asian, White","none","0","my child does not use a touchscreen device","No","Did at age 3 then we stopped at age 4","Yes, micropreemie had EI birth-3; has spastic diplegia CP","No","9/14/2018","9/14/18",5.6,"4/12/24",66,29,"64.1-74.0"
75,"oneShotClosing","D",1,1,1.48470292007551,1.48470292007551,9.36647433973849,9.36647433973849,10.851177259814,4,4,1,6,6,4,6,10,10,-2,"4/12/2024 13:34:21","Female",5.5,"Pre-K / preschool / nursery school","Not Hispanic or Latino","Asian, White","none","0","my child does not use a touchscreen device","No","Did at age 3 then we stopped at age 4","Yes, micropreemie had EI birth-3; has spastic diplegia CP","No","9/14/2018","9/14/18",5.6,"4/12/24",66,29,"64.1-74.0"
76,"longDelay","B",1,6,25.5160252610222,4.25267087683703,31.9605001811869,5.32675003019782,57.4765254422091,6,1,1,1,0.166666666666667,2,1,7,1.16666666666667,0.833333333333333,"4/12/2024 14:00:45","Male",6.9,"First grade","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games, reading books","No","5","Early Intervention for speech delay, until age 3","No","4/25/2017","4/25/17",6.9,"4/12/24",83,18,"74.1-83.99"
76,"longDelay","B",2,6,30.5547575629316,5.09245959382194,75.9764769007452,12.6627461501242,106.531234463677,6,1,1,0,0,1,0,6,1,1,"4/12/2024 14:00:45","Male",6.9,"First grade","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games, reading books","No","5","Early Intervention for speech delay, until age 3","No","4/25/2017","4/25/17",6.9,"4/12/24",83,18,"74.1-83.99"
76,"longDelay","B",3,6,23.0895970617421,3.84826617695702,22.7085882420652,3.78476470701086,45.7981853038073,6,1,1,0,0,1,0,6,1,1,"4/12/2024 14:00:45","Male",6.9,"First grade","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games, reading books","No","5","Early Intervention for speech delay, until age 3","No","4/25/2017","4/25/17",6.9,"4/12/24",83,18,"74.1-83.99"
76,"longDelayClosing","B",1,1,19.7743409397081,19.7743409397081,41.7780400398187,41.7780400398187,61.5523809795268,3,3,1,7,7,3,7,10,10,-4,"4/12/2024 14:00:45","Male",6.9,"First grade","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games, reading books","No","5","Early Intervention for speech delay, until age 3","No","4/25/2017","4/25/17",6.9,"4/12/24",83,18,"74.1-83.99"
76,"noDelay","B",1,6,16.2676184820011,2.71126974700019,38.4625922804698,6.41043204674497,54.730210762471,6,1,1,0,0,1,0,6,1,1,"4/12/2024 14:00:45","Male",6.9,"First grade","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games, reading books","No","5","Early Intervention for speech delay, until age 3","No","4/25/2017","4/25/17",6.9,"4/12/24",83,18,"74.1-83.99"
76,"noDelay","B",2,6,14.1577551416121,2.35962585693536,31.9134983997792,5.3189163999632,46.0712535413913,6,1,1,0,0,1,0,6,1,1,"4/12/2024 14:00:45","Male",6.9,"First grade","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games, reading books","No","5","Early Intervention for speech delay, until age 3","No","4/25/2017","4/25/17",6.9,"4/12/24",83,18,"74.1-83.99"
76,"noDelay","B",3,6,18.1733476803638,3.02889128006063,27.536956300959,4.5894927168265,45.7103039813228,6,1,1,0,0,1,0,6,1,1,"4/12/2024 14:00:45","Male",6.9,"First grade","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games, reading books","No","5","Early Intervention for speech delay, until age 3","No","4/25/2017","4/25/17",6.9,"4/12/24",83,18,"74.1-83.99"
